,count,user
9232,52,U8474@DOM1
6689,403,U8475@DOM1
9650,34,U8476@DOM1
6147,575,U8478@DOM1
7923,170,U8479@DOM1
7978,162,U847@DOM1
6750,387,U8480@DOM1
9150,56,U8481@DOM1
6196,560,U8482@DOM1
10066,20,U8483@DOM1
5579,771,U8484@DOM1
10019,22,U8485@DOM1
3568,1707,U8486@DOM1
3556,1713,U8488@DOM1
8420,115,U8489@C2229
3240,1895,U848@DOM1
3150,1950,U8490@DOM1
6223,549,U8491@DOM1
10249,15,U8492@DOM1
3749,1621,U8494@DOM1
6809,371,U8495@DOM1
8482,109,U8496@DOM1
7704,200,U8497@DOM1
3098,1981,U8498@DOM1
7670,205,U8499@DOM1
2453,2413,U849@DOM1
137,34362,U84@DOM1
5511,800,U8500@DOM1
8823,77,U8501@DOM1
3587,1698,U8502@DOM1
3245,1894,U8503@DOM1
5883,661,U8504@DOM1
7817,184,U8505@DOM1
6519,456,U8506@DOM1
8600,98,U8507@DOM1
436,13368,U8508@DOM1
6022,614,U8509@DOM1
8450,112,U850@DOM1
7251,275,U8511@DOM1
3374,1812,U8512@DOM1
9422,42,U8513@DOM1
1022,4735,U8515@DOM1
257,22539,U8516@DOM1
9344,46,U8517@DOM1
10498,7,U8518@DOM1
10192,16,U8519@DOM1
10445,8,U851@DOM1
3607,1689,U8520@DOM1
9843,27,U8521@DOM1
9305,47,U8523@DOM1
8207,134,U8524@DOM1
3946,1513,U8526@DOM1
3703,1644,U8527@DOM1
577,9378,U8528@DOM1
9061,61,U8529@DOM1
4513,1233,U852@DOM1
7538,226,U8530@DOM1
3247,1893,U8531@DOM1
6765,384,U8532@DOM1
6456,477,U8533@DOM1
8388,117,U8534@C18039
6916,346,U8534@C22064
8171,138,U8534@C329
9049,61,U8535@C903
4916,1050,U8536@DOM1
2970,2062,U8537@DOM1
6523,455,U8538@DOM1
3462,1766,U8539@DOM1
3246,1893,U853@DOM1
7245,277,U8540@DOM1
7759,192,U8541@DOM1
7688,203,U8542@DOM1
7672,205,U8543@DOM1
6560,442,U8544@DOM1
3919,1531,U8545@DOM1
1794,3089,U8546@DOM1
1586,3375,U8547@DOM1
4588,1198,U8548@DOM1
2232,2603,U8549@DOM1
642,8265,U854@DOM1
8223,133,U8550@DOM1
1849,3011,U8551@DOM1
6106,591,U8553@DOM1
5891,658,U8554@DOM1
7067,310,U8555@DOM1
2094,2751,U8556@DOM1
3515,1737,U8557@DOM1
8603,97,U8558@DOM1
5017,1003,U8559@DOM1
7940,168,U855@DOM1
3756,1619,U8560@DOM1
8694,87,U8561@DOM1
4803,1103,U8562@DOM1
2085,2757,U8563@DOM1
5840,676,U8564@DOM1
4839,1086,U8565@DOM1
2105,2742,U8566@DOM1
10156,17,U8567@DOM1
9365,45,U8568@DOM1
9278,49,U8569@DOM1
6522,455,U8570@DOM1
7790,188,U8571@DOM1
7377,253,U8572@DOM1
6390,495,U8573@DOM1
4872,1075,U8574@DOM1
7532,226,U8577@DOM1
7592,216,U8578@DOM1
5001,1007,U8579@DOM1
1505,3491,U857@DOM1
1044,4637,U8580@DOM1
4016,1472,U8581@DOM1
2261,2582,U8583@DOM1
6669,408,U8584@DOM1
1062,4579,U8585@DOM1
4619,1183,U8586@DOM1
2400,2457,U8587@DOM1
2804,2154,U8588@DOM1
6543,447,U8589@DOM1
2977,2058,U858@DOM1
7944,167,U8590@C2003
5619,752,U8590@DOM1
2165,2677,U8591@DOM1
5370,852,U8592@DOM1
3294,1870,U8593@DOM1
5137,949,U8595@DOM1
4679,1157,U8596@DOM1
4036,1465,U8597@DOM1
2365,2489,U8598@DOM1
815,5836,U8599@DOM1
3781,1607,U859@DOM1
6303,521,U85@DOM1
1143,4318,U8600@DOM1
711,7074,U8601@DOM1
3036,2019,U8602@DOM1
4801,1104,U8603@DOM1
207,29549,U8604@DOM1
6992,329,U8605@DOM1
9336,46,U8606@DOM1
7678,204,U8607@DOM1
8195,136,U8608@DOM1
4775,1117,U8609@DOM1
3679,1654,U860@DOM1
5292,881,U8610@DOM1
1820,3057,U8611@DOM1
4750,1126,U8612@DOM1
6231,546,U8613@DOM1
7773,190,U8614@DOM1
437,13270,U8615@DOM1
8504,106,U8616@C18381
9553,37,U8616@C18383
9505,39,U8616@DOM1
2399,2458,U8617@DOM1
389,15646,U8619@DOM1
5888,659,U861@DOM1
7290,268,U8620@DOM1
1748,3150,U8621@DOM1
5525,793,U8622@DOM1
7424,245,U8623@DOM1
4698,1149,U8624@DOM1
9759,30,U8626@DOM1
562,9684,U8628@DOM1
5570,775,U8629@DOM1
7911,171,U862@DOM1
870,5390,U8630@DOM1
2006,2836,U8631@DOM1
4550,1215,U8632@DOM1
5971,627,U8633@DOM1
3716,1634,U8634@DOM1
7427,244,U8635@DOM1
6942,340,U8636@DOM1
7871,176,U8637@DOM1
7711,199,U8638@DOM1
5260,893,U8639@DOM1
1010,4779,U863@DOM1
2949,2070,U8640@DOM1
1992,2851,U8641@DOM1
3948,1512,U8642@DOM1
2101,2744,U8643@DOM1
3029,2025,U8644@DOM1
4659,1168,U8645@DOM1
172,31859,U8646@DOM1
7558,223,U8647@DOM1
5492,810,U8648@DOM1
9119,58,U8649@DOM1
5328,869,U864@DOM1
5963,631,U8650@DOM1
2010,2834,U8651@DOM1
5966,630,U8652@DOM1
7722,198,U8653@DOM1
7199,287,U8654@DOM1
6795,377,U8655@DOM1
923,5158,U8656@DOM1
1731,3173,U8657@DOM1
5267,891,U8658@DOM1
725,6920,U8659@DOM1
7025,320,U865@DOM1
1443,3611,U8660@DOM1
10269,14,U8661@C15473
9791,29,U8661@C21252
10438,9,U8661@C4515
2267,2574,U8661@DOM1
6896,353,U8662@DOM1
6607,428,U8663@DOM1
9413,43,U8664@DOM1
5851,671,U8665@DOM1
2307,2542,U8666@DOM1
6465,475,U8667@DOM1
3391,1801,U8668@DOM1
4367,1307,U8669@DOM1
8477,109,U866@DOM1
9450,41,U8670@DOM1
5113,961,U8671@DOM1
2384,2474,U8672@DOM1
1320,3868,U8673@DOM1
6177,566,U8674@DOM1
368,16605,U8675@DOM1
1655,3268,U8676@DOM1
3170,1939,U8677@DOM1
6042,608,U8678@DOM1
4481,1251,U8679@DOM1
1698,3214,U867@DOM1
6831,366,U8680@DOM1
5226,912,U8681@DOM1
4185,1388,U8682@DOM1
3545,1720,U8683@DOM1
7105,303,U8684@DOM1
1479,3543,U8685@DOM1
7037,317,U8686@DOM1
4282,1347,U8687@DOM1
4160,1402,U8688@DOM1
9303,48,U8689@C19466
9995,23,U8689@C23350
9646,34,U8689@C4321
10594,2,U8689@C6314
9492,40,U8689@C8794
4536,1220,U8689@DOM1
2147,2700,U868@DOM1
7206,285,U8690@DOM1
2606,2291,U8691@DOM1
6378,498,U8692@DOM1
2649,2264,U8693@DOM1
3336,1842,U8694@DOM1
5576,772,U8695@DOM1
5693,728,U8696@DOM1
5296,880,U8697@DOM1
4451,1262,U8699@DOM1
7341,259,U869@DOM1
760,6351,U86@DOM1
5450,824,U8700@DOM1
4242,1365,U8701@DOM1
4276,1349,U8702@DOM1
4461,1260,U8703@DOM1
7573,220,U8704@DOM1
4718,1139,U8705@DOM1
989,4831,U8706@DOM1
3111,1974,U8707@DOM1
7805,185,U8708@DOM1
4847,1085,U8709@DOM1
4555,1212,U870@DOM1
5170,933,U8710@DOM1
3385,1806,U8711@DOM1
2913,2093,U8712@DOM1
203,30059,U8713@DOM1
4017,1472,U8714@DOM1
5502,803,U8715@DOM1
6167,569,U8716@DOM1
3024,2029,U8717@DOM1
1216,4123,U8718@DOM1
3003,2041,U8719@DOM1
6054,604,U871@DOM1
6986,331,U8720@DOM1
1169,4228,U8721@DOM1
5504,803,U8722@DOM1
6244,542,U8723@DOM1
5906,652,U8724@DOM1
7234,279,U8726@DOM1
270,21332,U8727@DOM1
4278,1349,U8728@DOM1
2248,2592,U8729@DOM1
5997,620,U872@DOM1
7347,258,U8730@DOM1
7569,221,U8731@DOM1
170,32115,U8732@DOM1
6093,594,U8733@DOM1
1539,3435,U8734@DOM1
4419,1277,U8735@DOM1
1063,4579,U8736@DOM1
3969,1502,U8737@DOM1
1100,4432,U8738@DOM1
1665,3255,U8739@DOM1
2144,2703,U873@DOM1
317,18826,U8740@DOM1
7228,280,U8741@DOM1
5623,750,U8742@DOM1
4434,1269,U8743@DOM1
5358,856,U8744@DOM1
2442,2425,U8745@DOM1
1173,4216,U8746@DOM1
4063,1448,U8747@DOM1
1197,4165,U8749@DOM1
186,30851,U874@DOM1
5233,908,U8750@DOM1
1908,2945,U8751@DOM1
2672,2246,U8752@DOM1
7543,225,U8753@DOM1
1855,3005,U8754@DOM1
2707,2227,U8755@DOM1
5955,633,U8756@DOM1
5711,722,U8757@DOM1
4570,1205,U8759@DOM1
7329,261,U875@DOM1
4043,1459,U8760@DOM1
5354,858,U8761@DOM1
7889,174,U8762@C4009
218,28824,U8763@DOM1
863,5424,U8765@DOM1
6387,496,U8766@DOM1
2524,2361,U8767@DOM1
6333,511,U8768@DOM1
7848,180,U8769@C18682
2636,2277,U8769@DOM1
3093,1985,U876@DOM1
2808,2152,U8771@DOM1
7406,248,U8772@DOM1
3364,1817,U8773@DOM1
366,16680,U8774@DOM1
2704,2228,U8775@DOM1
545,9974,U8777@DOM1
2242,2596,U8778@DOM1
10404,10,U877@DOM1
7011,323,U8780@DOM1
759,6354,U8781@DOM1
1487,3529,U8782@DOM1
4088,1436,U8783@DOM1
6061,603,U8784@DOM1
5472,817,U8785@DOM1
1517,3468,U8786@DOM1
7493,232,U8787@DOM1
6416,489,U8788@DOM1
1224,4089,U8789@DOM1
9915,25,U878@DOM1
7342,259,U8790@DOM1
2240,2599,U8791@DOM1
1730,3173,U8792@DOM1
2162,2679,U8793@DOM1
3838,1571,U8794@DOM1
1663,3259,U8795@DOM1
8797,79,U8796@DOM1
396,15396,U8797@DOM1
6880,356,U8798@DOM1
4592,1196,U8799@C18756
4900,1056,U879@DOM1
8396,116,U87@DOM1
6779,380,U8800@DOM1
1713,3191,U8801@DOM1
1986,2864,U8802@DOM1
7188,289,U8803@DOM1
10032,21,U8804@DOM1
5958,632,U8805@DOM1
4929,1041,U8806@DOM1
5756,704,U8807@DOM1
9062,61,U8808@DOM1
667,7618,U8809@DOM1
1754,3142,U880@DOM1
2056,2798,U8810@DOM1
3927,1524,U8811@DOM1
1531,3445,U8812@DOM1
1232,4060,U8813@DOM1
3298,1866,U8814@DOM1
1709,3195,U8815@DOM1
10609,1,U8816@C18727
10102,19,U8816@C18754
1037,4662,U8816@DOM1
2927,2085,U8817@DOM1
4968,1020,U8818@DOM1
2754,2191,U8819@DOM1
5237,904,U881@DOM1
4162,1400,U8820@DOM1
6391,495,U8821@DOM1
1704,3209,U8822@DOM1
144,34079,U8823@DOM1
472,11804,U8824@DOM1
6493,464,U8826@DOM1
2902,2098,U8827@DOM1
3105,1979,U8828@DOM1
3917,1533,U8829@DOM1
9593,36,U882@C16138
8187,137,U882@C3374
606,8873,U882@DOM1
6502,462,U8830@DOM1
993,4829,U8831@DOM1
7857,178,U8832@DOM1
4149,1409,U8833@DOM1
1641,3303,U8834@DOM1
1463,3568,U8835@DOM1
1171,4225,U8836@DOM1
6569,439,U8837@DOM1
839,5655,U8838@DOM1
6476,470,U8839@DOM1
7577,220,U8840@DOM1
6148,574,U8841@DOM1
5699,726,U8842@DOM1
6415,489,U8843@DOM1
401,15217,U8844@DOM1
6394,495,U8845@DOM1
2625,2282,U8846@DOM1
4736,1131,U8847@DOM1
6885,356,U8848@DOM1
723,6937,U8849@DOM1
8291,126,U884@DOM1
1563,3402,U8850@DOM1
479,11512,U8851@DOM1
9037,62,U8852@DOM1
3091,1987,U8854@DOM1
3198,1923,U8855@DOM1
434,13451,U8857@DOM1
6103,592,U8858@DOM1
3767,1612,U8859@DOM1
6399,494,U885@DOM1
842,5613,U8860@DOM1
1945,2909,U8861@DOM1
5745,708,U8862@DOM1
10288,14,U8863@DOM1
198,30318,U8864@DOM1
7482,235,U8865@DOM1
4653,1171,U8866@DOM1
1852,3010,U8867@DOM1
2762,2184,U8868@DOM1
8511,106,U8869@DOM1
5720,718,U886@DOM1
8521,105,U8870@DOM1
8672,89,U8871@DOM1
4498,1241,U8872@DOM1
2564,2321,U8873@DOM1
1488,3525,U8874@DOM1
2069,2778,U8875@DOM1
3623,1680,U8876@DOM1
4857,1080,U8877@DOM1
4503,1240,U8878@DOM1
601,8918,U8879@DOM1
7488,233,U887@DOM1
5808,690,U8880@DOM1
5443,827,U8881@DOM1
6346,508,U8882@DOM1
2839,2133,U8883@DOM1
1772,3116,U8884@DOM1
1749,3148,U8885@DOM1
2881,2109,U8886@DOM1
8258,128,U8887@DOM1
1625,3329,U8888@DOM1
2184,2650,U8889@DOM1
424,13861,U888@DOM1
7273,271,U8891@DOM1
2681,2243,U8892@DOM1
8953,68,U8893@DOM1
1836,3030,U8894@DOM1
1668,3252,U8895@DOM1
6646,415,U8896@DOM1
4608,1188,U8897@DOM1
3186,1932,U8898@DOM1
9859,27,U8899@DOM1
4561,1210,U889@DOM1
3110,1976,U8901@DOM1
6770,382,U8902@DOM1
2643,2269,U8903@DOM1
5956,632,U8904@DOM1
5556,782,U8905@DOM1
5097,970,U8906@DOM1
735,6773,U8908@DOM1
2306,2542,U8909@DOM1
5954,633,U890@DOM1
3887,1546,U8910@DOM1
5806,691,U8911@DOM1
6666,409,U8912@DOM1
2876,2110,U8913@DOM1
1612,3343,U8914@DOM1
2800,2155,U8915@DOM1
4033,1466,U8916@DOM1
5938,639,U8917@DOM1
4298,1339,U8918@DOM1
4774,1117,U8919@DOM1
4950,1028,U891@DOM1
1292,3927,U8920@DOM1
8468,110,U8921@DOM1
10049,21,U8922@DOM1
1238,4038,U8923@DOM1
7108,303,U8924@DOM1
8792,79,U8925@DOM1
6858,360,U8927@DOM1
4889,1063,U8929@DOM1
1486,3533,U892@DOM1
3925,1525,U8930@DOM1
3645,1673,U8931@DOM1
6546,446,U8933@DOM1
6188,563,U8934@DOM1
1650,3289,U8935@DOM1
1555,3408,U8936@DOM1
5981,623,U8937@DOM1
3426,1782,U8938@DOM1
4040,1462,U8939@DOM1
7240,279,U893@DOM1
1199,4164,U8940@DOM1
10149,17,U8941@DOM1
501,10951,U8943@DOM1
8140,142,U8944@DOM1
10005,22,U8946@C1186
10606,1,U8946@C16633
2864,2113,U8946@DOM1
3777,1608,U8947@DOM1
602,8894,U8948@DOM1
7842,181,U8949@DOM1
7513,228,U894@DOM1
7528,227,U8950@DOM1
535,10225,U8951@DOM1
1353,3803,U8952@DOM1
515,10615,U8954@DOM1
3365,1817,U8955@DOM1
89,44671,U8956@DOM1
5988,622,U8957@DOM1
1052,4604,U8958@DOM1
1998,2847,U8959@DOM1
7220,281,U895@DOM1
1565,3401,U8960@DOM1
2458,2410,U8961@DOM1
5682,731,U8962@DOM1
4855,1081,U8963@DOM1
2690,2236,U8964@DOM1
8170,138,U8965@DOM1
3333,1845,U8966@DOM1
8780,80,U8967@DOM1
6201,559,U8968@DOM1
3621,1680,U8969@DOM1
1247,4015,U896@DOM1
1226,4077,U8970@DOM1
7836,182,U8972@DOM1
4544,1218,U8973@DOM1
2107,2741,U8974@DOM1
4144,1410,U8975@DOM1
3061,2006,U8976@DOM1
6970,335,U8977@DOM1
3583,1699,U8978@DOM1
3442,1776,U8979@DOM1
2425,2443,U897@DOM1
2980,2057,U8980@DOM1
10298,14,U8981@DOM1
4271,1351,U8982@DOM1
949,4980,U8983@DOM1
4773,1117,U8984@DOM1
7481,235,U8985@DOM1
5150,943,U8986@DOM1
8937,69,U8987@DOM1
7638,210,U8988@DOM1
3878,1551,U8989@DOM1
10587,2,U898@DOM1
7525,227,U8990@DOM1
5824,684,U8991@DOM1
7795,187,U8992@DOM1
1610,3344,U8993@DOM1
7395,250,U8994@DOM1
1119,4386,U8996@DOM1
333,18166,U8997@DOM1
1366,3767,U8998@DOM1
1877,2980,U8999@DOM1
2066,2780,U899@DOM1
166,32678,U89@DOM1
9721,31,U8@DOM1
2029,2819,U9000@DOM1
4595,1195,U9001@DOM1
4321,1330,U9002@DOM1
6474,472,U9003@DOM1
1817,3059,U9004@DOM1
6851,362,U9005@DOM1
522,10460,U9006@DOM1
4345,1318,U9007@DOM1
321,18716,U9008@DOM1
2609,2289,U9009@DOM1
7159,294,U900@DOM1
5606,758,U9010@DOM1
1469,3562,U9011@DOM1
4927,1042,U9012@DOM1
360,16902,U9013@DOM1
1096,4463,U9014@DOM1
3614,1685,U9016@DOM1
1519,3467,U9017@DOM1
2301,2553,U9018@DOM1
8574,100,U9019@DOM1
10597,2,U901@DOM1
1770,3116,U9020@DOM1
6468,473,U9021@DOM1
1365,3769,U9022@DOM1
2974,2060,U9025@DOM1
5987,622,U9026@DOM1
5100,968,U9027@DOM1
1802,3081,U9028@DOM1
5535,789,U9029@DOM1
2616,2285,U902@DOM1
6000,620,U9030@DOM1
4366,1308,U9031@DOM1
3359,1821,U9032@DOM1
3465,1765,U9033@DOM1
1816,3060,U9034@DOM1
5274,889,U9035@DOM1
1561,3403,U9036@DOM1
4341,1320,U9037@DOM1
7402,249,U9038@DOM1
5145,946,U9039@DOM1
917,5190,U903@DOM1
5744,708,U9040@DOM1
4532,1222,U9041@DOM1
672,7574,U9042@DOM1
2805,2154,U9043@DOM1
7040,317,U9045@DOM1
9170,56,U9046@DOM1
7542,225,U9047@DOM1
193,30415,U9048@DOM1
9359,45,U9049@DOM1
4865,1077,U904@DOM1
2112,2737,U9050@DOM1
537,10205,U9051@DOM1
942,5030,U9052@DOM1
2237,2600,U9053@DOM1
8113,145,U9054@DOM1
8278,126,U9055@DOM1
6872,358,U9056@DOM1
1381,3724,U9057@DOM1
2654,2260,U9058@DOM1
6850,362,U9059@DOM1
1058,4588,U905@DOM1
4021,1469,U9060@DOM1
1513,3475,U9061@DOM1
1422,3644,U9062@DOM1
372,16501,U9063@DOM1
7535,226,U9064@DOM1
1241,4024,U9065@DOM1
1999,2846,U9066@DOM1
4051,1455,U9067@DOM1
992,4829,U9068@DOM1
6243,542,U9069@DOM1
9784,29,U906@DOM1
10164,17,U9070@C2768
8039,154,U9072@DOM1
7043,316,U9073@DOM1
330,18257,U9074@DOM1
3010,2036,U9075@DOM1
2166,2673,U9076@DOM1
6462,476,U9077@DOM1
2263,2577,U9078@DOM1
5037,995,U9079@DOM1
4944,1031,U907@DOM1
3379,1809,U9080@DOM1
7194,288,U9081@DOM1
1818,3058,U9082@DOM1
6018,615,U9083@DOM1
181,31040,U9084@DOM1
1756,3138,U9086@DOM1
6430,484,U9087@DOM1
9557,37,U9088@DOM1
4507,1237,U9089@DOM1
9782,29,U908@DOM1
4648,1174,U9090@DOM1
8245,130,U9091@DOM1
5271,890,U9092@DOM1
1285,3936,U9093@DOM1
2786,2163,U9094@DOM1
4692,1152,U9095@DOM1
5397,841,U9096@DOM1
3603,1690,U9097@DOM1
7073,309,U9098@DOM1
3647,1673,U9099@DOM1
2860,2115,U909@DOM1
9897,25,U90@C3434
158,33249,U90@DOM1
4226,1372,U9100@DOM1
1933,2918,U9101@DOM1
8085,149,U9102@DOM1
4385,1297,U9105@DOM1
8424,115,U9106@DOM1
3018,2030,U9107@DOM1
2141,2706,U9108@DOM1
6705,400,U9109@DOM1
2815,2148,U910@DOM1
779,6180,U9110@DOM1
4471,1255,U9111@DOM1
435,13384,U9112@DOM1
4690,1153,U9113@DOM1
2996,2046,U9114@DOM1
1023,4730,U9115@DOM1
9528,38,U9116@DOM1
1152,4278,U9117@DOM1
5972,627,U9118@DOM1
6016,615,U9119@DOM1
2752,2195,U911@DOM1
2726,2209,U9120@DOM1
289,19985,U9121@DOM1
7028,320,U9122@DOM1
4315,1333,U9123@DOM1
1706,3205,U9124@DOM1
4004,1480,U9125@DOM1
8589,99,U9126@DOM1
62,61364,U9127@DOM1
1644,3296,U9128@DOM1
2987,2053,U9129@DOM1
3202,1921,U912@DOM1
5245,899,U9130@DOM1
6732,391,U9131@DOM1
397,15394,U9132@DOM1
4252,1359,U9133@DOM1
2909,2093,U9134@DOM1
8276,126,U9135@DOM1
1266,3965,U9136@DOM1
7281,269,U9137@DOM1
4215,1375,U9138@DOM1
8308,124,U9139@DOM1
7815,184,U913@DOM1
2001,2841,U9140@DOM1
9670,33,U9141@DOM1
6751,386,U9142@DOM1
4035,1465,U9143@DOM1
2151,2692,U9145@DOM1
2282,2565,U9146@DOM1
8082,149,U9147@DOM1
1876,2981,U9148@DOM1
6185,563,U9149@DOM1
3720,1633,U914@DOM1
5115,960,U9150@DOM1
6700,401,U9151@DOM1
5584,769,U9152@DOM1
411,14875,U9153@DOM1
3668,1662,U9154@DOM1
1126,4369,U9155@DOM1
4815,1096,U9157@DOM1
6199,560,U9158@DOM1
5272,889,U9159@DOM1
6265,533,U915@DOM1
8004,159,U9160@DOM1
5125,955,U9161@DOM1
8478,109,U9162@DOM1
5087,975,U9163@DOM1
1038,4658,U9164@DOM1
2164,2677,U9165@DOM1
6031,612,U9166@DOM1
7138,299,U9167@DOM1
1515,3474,U9168@DOM1
2315,2533,U9169@DOM1
9219,53,U916@C24629
5381,848,U916@DOM1
7420,246,U9170@DOM1
2999,2043,U9171@DOM1
5193,925,U9172@DOM1
4798,1105,U9173@DOM1
2598,2296,U9174@DOM1
2792,2159,U9175@DOM1
7609,214,U9176@DOM1
3383,1808,U9177@DOM1
2146,2702,U9178@DOM1
3019,2029,U9179@DOM1
2170,2670,U917@DOM1
183,30924,U9180@DOM1
1213,4130,U9181@DOM1
3420,1784,U9182@DOM1
3677,1656,U9183@DOM1
2728,2208,U9184@DOM1
8685,88,U9185@DOM1
2181,2658,U9186@DOM1
2072,2774,U9187@DOM1
2353,2500,U9188@DOM1
1694,3218,U9189@DOM1
6983,331,U918@DOM1
1379,3729,U9190@DOM1
8536,104,U9191@DOM1
7595,216,U9192@DOM1
1165,4243,U9193@DOM1
7036,318,U9194@DOM1
262,22296,U9195@DOM1
3481,1755,U9196@DOM1
359,16938,U9197@DOM1
3281,1876,U9198@DOM1
7102,304,U9199@DOM1
5084,976,U919@DOM1
8275,126,U91@DOM1
4373,1304,U9200@DOM1
4758,1123,U9201@DOM1
7892,174,U9202@DOM1
6552,443,U9203@DOM1
7394,251,U9204@DOM1
4445,1264,U9205@DOM1
3348,1830,U9206@DOM1
9387,44,U9207@DOM1
3401,1796,U9208@DOM1
4639,1178,U9209@DOM1
529,10358,U920@DOM1
4098,1432,U9210@DOM1
3903,1539,U9211@DOM1
527,10392,U9212@DOM1
4248,1361,U9213@DOM1
8221,133,U9214@DOM1
8122,144,U9215@DOM1
4778,1116,U9216@DOM1
1377,3734,U9218@DOM1
2951,2070,U9219@DOM1
8192,136,U921@DOM1
5555,782,U9220@DOM1
6024,613,U9221@DOM1
1032,4684,U9222@DOM1
3214,1914,U9223@DOM1
6481,469,U9224@DOM1
1102,4431,U9225@DOM1
5979,624,U9226@DOM1
4096,1433,U9227@DOM1
10264,14,U9228@DOM1
7343,259,U9229@DOM1
1965,2890,U922@DOM1
2082,2761,U9230@DOM1
3179,1935,U9231@DOM1
3612,1686,U9232@DOM1
5986,622,U9233@DOM1
4150,1408,U9234@DOM1
1695,3216,U9235@DOM1
5849,672,U9236@DOM1
5768,702,U9238@DOM1
174,31374,U9239@DOM1
5817,686,U923@DOM1
2846,2128,U9240@DOM1
945,5025,U9241@DOM1
3738,1627,U9242@DOM1
5034,996,U9243@DOM1
2469,2403,U9245@DOM1
1389,3699,U9246@DOM1
2311,2537,U9247@DOM1
3423,1783,U9248@DOM1
1048,4625,U9249@DOM1
4108,1430,U924@DOM1
2083,2759,U9250@DOM1
583,9225,U9252@DOM1
4325,1329,U9253@DOM1
4026,1468,U9255@DOM1
2017,2827,U9256@DOM1
9731,30,U9257@DOM1
7021,321,U9258@DOM1
5236,904,U9259@DOM1
6696,403,U925@DOM1
2679,2243,U9260@DOM1
2440,2427,U9261@DOM1
5816,686,U9262@DOM1
1263,3968,U9263@DOM1
1637,3312,U9264@DOM1
3660,1667,U9265@DOM1
4104,1430,U9266@DOM1
6664,410,U9267@DOM1
2683,2242,U9268@DOM1
4568,1206,U9269@DOM1
1176,4209,U926@DOM1
6302,521,U9270@DOM1
4833,1088,U9272@DOM1
3174,1938,U9273@DOM1
3342,1835,U9274@DOM1
4992,1011,U9275@DOM1
7222,281,U9276@DOM1
167,32593,U9277@DOM1
10145,17,U9278@C19591
3301,1864,U9279@DOM1
514,10657,U927@C436
3539,1725,U9280@DOM1
4842,1086,U9281@DOM1
5207,918,U9282@DOM1
7160,294,U9283@DOM1
5826,684,U9284@DOM1
8993,65,U9285@DOM1
5141,948,U9286@DOM1
6358,504,U9287@DOM1
3103,1979,U9288@DOM1
2806,2153,U9289@DOM1
306,19097,U928@DOM1
2075,2772,U9290@DOM1
3124,1965,U9291@DOM1
2856,2120,U9292@DOM1
240,25128,U9293@DOM1
3083,1990,U9294@DOM1
10106,18,U9295@DOM1
6005,618,U9296@DOM1
8497,107,U9297@DOM1
9064,61,U9298@DOM1
7092,306,U929@DOM1
95,40810,U92@DOM1
378,16420,U9300@DOM1
3414,1789,U9301@DOM1
1106,4420,U9302@DOM1
6847,363,U9304@DOM1
8920,70,U9305@DOM1
7814,184,U9306@DOM1
7052,314,U9307@DOM1
6359,504,U9308@DOM1
2297,2556,U9309@DOM1
6775,381,U930@DOM1
3698,1645,U9310@DOM1
5741,710,U9311@DOM1
3292,1871,U9312@DOM1
7706,200,U9313@DOM1
2836,2135,U9314@DOM1
6867,359,U9315@DOM1
8946,68,U9316@DOM1
6086,596,U9317@DOM1
4782,1114,U9318@DOM1
3189,1930,U9319@DOM1
7470,236,U931@DOM1
5637,744,U9320@DOM1
849,5582,U9321@DOM1
283,20307,U9322@DOM1
69,56685,U9324@DOM1
6280,527,U9325@DOM1
8418,115,U9326@DOM1
2087,2755,U9327@DOM1
168,32385,U9328@DOM1
3675,1657,U9329@DOM1
1571,3396,U932@DOM1
4358,1313,U9330@DOM1
9568,37,U9331@DOM1
8676,89,U9332@DOM1
5836,677,U9333@DOM1
6217,552,U9334@DOM1
2111,2738,U9335@DOM1
2395,2461,U9336@DOM1
5609,756,U9337@DOM1
8205,134,U9338@DOM1
5952,635,U9339@DOM1
737,6765,U933@DOM1
9546,38,U9340@DOM1
6299,522,U9341@DOM1
2584,2309,U9342@DOM1
3835,1573,U9343@DOM1
6162,570,U9344@DOM1
7072,309,U9345@DOM1
7388,251,U9346@DOM1
6402,493,U9347@DOM1
598,8964,U9348@DOM1
9041,62,U9349@DOM1
5091,974,U934@DOM1
5696,727,U9350@DOM1
882,5334,U9351@DOM1
822,5784,U9352@DOM1
8742,83,U9353@DOM1
9560,37,U9354@DOM1
6235,544,U9355@DOM1
592,9025,U9356@DOM1
6513,457,U9357@DOM1
2560,2325,U9358@DOM1
4120,1424,U9359@DOM1
7541,225,U935@DOM1
7275,271,U9361@DOM1
6512,458,U9362@DOM1
3639,1675,U9364@DOM1
2430,2435,U9365@DOM1
872,5382,U9368@DOM1
1797,3087,U936@DOM1
3097,1981,U9370@DOM1
8329,122,U9371@DOM1
1338,3843,U9373@DOM1
9961,24,U9374@DOM1
4346,1318,U9375@DOM1
127,35180,U9376@DOM1
4371,1305,U9378@DOM1
2100,2745,U9379@DOM1
7619,213,U937@C5008
4868,1077,U937@DOM1
4912,1051,U9380@DOM1
5071,983,U9381@DOM1
1976,2879,U9382@DOM1
1916,2938,U9383@DOM1
1257,3978,U9384@DOM1
4124,1423,U9385@DOM1
7423,245,U9386@DOM1
2990,2051,U9387@DOM1
9234,52,U9388@C5200
8078,150,U9388@C5422
7351,258,U9388@DOM1
5998,620,U9389@DOM1
865,5421,U938@DOM1
